Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH,Rainfall,Crop
81,45,65,32.16529399045213,42.643123946086455,6.145422428689184,71.26846665345414,Cotton
118,49,46,23.35538214998095,82.7831069130058,6.472489088519551,291.9758993096186,Rice
82,79,114,29.01435966008006,72.23506007439326,6.6852369558541715,130.33723398820138,Banana
95,43,54,24.58028909322811,63.97182837173047,6.2592967890491185,80.77647454671447,Maize
53,59,50,22.257030704701098,53.756086672658626,6.794401009891945,77.25601990193354,Groundnut
78,51,40,23.780579527918338,53.2207406531367,6.45718349951037,83.68758976601003,Wheat
118,74,119,28.221329256395606,71.92034880567127,6.33592949050025,128.68089796762283,Banana
59,48,43,24.899161116044947,50.8657931008065,6.279937771630267,82.5646831674496,Groundnut
87,30,62,32.5268882456544,57.11751559838521,6.21330543485586,93.46526402068757,Cotton
83,31,76,22.393313714437074,56.33883997340042,7.593472077782446,86.92158821780808,Cotton
65,52,61,23.948032000046663,50.370948620880256,6.439895202025583,84.11086480345335,Groundnut
61,54,70,30.085750775329817,43.978812300927856,6.794246051210238,64.2734417241433,Cotton
85,78,113,24.02866489663149,71.29147292605094,5.773620835227949,183.41941365211113,Banana
115,54,45,22.19897620344284,76.40177792443015,6.8371535653092765,234.2640312214868,Sugarcane
97,60,43,24.934934070718274,55.32446387959431,6.1282637686822135,107.32662731006967,Maize
65,58,40,16.215410693241942,49.66919686059764,6.574452349786383,85.86009590183599,Wheat
106,45,65,25.898591475877915,80.44026327293109,6.489904320392966,214.90361759185217,Sugarcane
105,69,85,21.667870664349035,86.85863913907971,6.949986155938794,212.6260947688528,Banana
89,51,58,34.528580225737976,88.70233486998315,5.9118190023100805,268.456151095327,Rice
59,33,30,23.03272352515731,44.95382018257274,7.343868413947964,91.75590222439321,Pulses
53,48,49,24.78268629460785,57.97474123795844,6.001937309136867,94.32281225761565,Groundnut
70,43,50,23.483008203980855,63.153444997510015,6.967296436505851,132.07326340411362,Maize
65,57,66,27.023514608651066,57.08030830411883,6.958553185312627,79.39318641738618,Groundnut
56,39,44,16.079729055846432,38.456069448976365,7.185941009074616,88.29312987949172,Pulses
76,48,47,24.325855074967606,52.148489758741526,6.040890619798892,143.01515516664244,Maize
118,59,102,24.904650823128254,81.9369949599216,6.726454503750256,181.79465158575186,Banana
95,48,49,31.607520912731786,77.88380173528266,5.884012325519292,165.4330211622758,Rice
102,64,55,21.52184708216052,66.55853414092677,6.688371709896927,176.5971943764226,Sugarcane
97,65,63,22.1952060456722,63.04593767193255,6.8708332969356345,106.95214768629776,Maize
117,69,54,23.740319451880183,61.048158859449586,6.306183426837147,170.06464088893944,Sugarcane
54,63,48,23.79974924458408,57.68772334907717,6.252171105665186,77.19392990599565,Groundnut
69,52,64,26.22934478937336,57.34030156944018,6.620492849375221,64.76542197795459,Cotton
68,51,81,21.43093164454932,51.71764489979184,7.188928097054472,115.7125058056429,Cotton
118,67,42,33.559336404157605,64.12126588380818,7.068542122562439,223.18773549714763,Sugarcane
83,56,77,34.77046084207324,65.39152033509131,7.071547742920993,203.40093173071892,Sugarcane
96,51,64,22.839386353624313,58.60337429295356,7.098441399210131,104.3266000352827,Wheat
87,45,85,30.704618053023523,51.22898034622009,6.7339527467929,62.663340072415075,Cotton
104,40,70,23.1718926408033,73.46273582547666,6.0084165513575165,237.88563534413157,Rice
97,66,114,29.629758319712074,81.43052398074738,6.286810034055941,203.8112468455397,Banana
65,39,68,33.70595987113094,59.86529936290544,7.418573746696026,115.66924810502596,Cotton
74,59,48,24.329079830430356,41.41618000105243,6.494882731565317,94.796145457336,Wheat
88,54,81,23.72585155200669,59.64151019934917,6.8749164545943415,116.99059588833572,Cotton
84,56,64,27.304360598523907,53.51870327703941,6.367249458768373,84.0377119704291,Cotton
105,61,103,29.894450367523497,85.5019592727532,5.819662636266443,155.49965813791113,Banana
89,62,49,24.873602045353344,57.07131674422759,6.581949500075736,113.97416052272231,Wheat
107,54,41,21.910568242396014,58.219290328008675,6.181292205714498,120.73495334865049,Maize
63,50,60,24.588518176461296,53.1023386027868,6.844694911795583,65.20003523845789,Groundnut
45,56,47,20.80258119985803,52.10895211934425,6.860455416095987,105.304565021092,Groundnut
68,59,57,20.875728172662303,49.9060330737922,6.930832415817488,103.7960574832987,Groundnut
117,44,71,22.215158567578634,67.58311600701497,6.370477376566548,230.12196913483422,Sugarcane
64,46,64,27.847300640509047,44.37729766190831,6.370254301146436,111.59653423451316,Cotton
99,61,59,27.178592486237044,59.066230728545804,6.266765969569904,128.25879166834747,Maize
78,54,82,23.588951073928364,40.68098763107125,6.642630832052642,88.47111201084839,Cotton
53,44,40,21.945402656577436,44.612395385072105,6.891177079161714,62.283224385042125,Groundnut
72,61,61,24.344004323485265,48.16184272609397,6.266524400708726,88.43209504479364,Wheat
113,53,76,26.172450777042908,70.9720268158899,6.126719922949512,289.9545231400458,Rice
80,52,61,22.398468652907475,69.60198206215955,6.450760088828901,96.97284703121403,Maize
107,56,54,26.793993058601796,60.54816074472308,6.667567924972298,248.84046921559462,Sugarcane
83,67,102,24.293346515385707,87.88195055978059,5.771938708020869,179.63533252777646,Banana
42,58,56,28.302435279704074,44.629063426392804,6.377391110423691,97.52505779443715,Groundnut
110,75,62,20.441637721172473,85.06770848031219,6.47218207796676,243.0430514232765,Rice
108,55,77,20.216631563527184,76.33495668974973,6.739663272372367,228.20981470876015,Sugarcane
94,41,67,27.654688751180597,78.54349579346018,5.786739689439295,221.5291937686912,Rice
51,62,53,29.77900047286189,59.86614388615596,6.597821378587902,69.89265222172409,Groundnut
92,48,50,27.5895247021814,69.88846869344343,6.59201574010932,223.38087139422407,Sugarcane
85,34,67,34.632630301402195,53.90262098036837,6.983493700208321,106.61485795527037,Cotton
80,74,99,33.73390629526519,79.42934154584988,5.71468077169059,212.50961237021022,Banana
82,44,70,20.899910094428932,78.32803812700674,6.925916533845633,247.26108349007595,Sugarcane
90,77,93,34.52440337409427,85.66702800248488,5.836231006635548,159.3888209863661,Banana
101,52,60,33.32170482770566,68.16889188330038,6.849970077531251,189.7566008789177,Sugarcane
83,68,74,33.43551652867277,76.4890130729268,5.879241119762068,267.4345153008502,Rice
82,42,68,22.6587981578378,58.558231801928315,7.425101434679797,96.94980543559211,Wheat
87,52,46,25.883588363871787,66.46145033016695,6.249480565051648,144.17468573467778,Maize
54,59,81,34.45906520049859,58.76397830851221,7.3914901790554985,79.47361166850052,Cotton
40,50,37,25.62981607109078,40.069013880040714,6.858431540916386,68.34353043554427,Pulses
71,55,51,28.971144074112452,50.587325989360956,6.761964135487795,107.3361382390786,Maize
102,51,105,24.594304902895026,71.79109273487597,5.8484476544723885,148.87206804463312,Banana
73,69,52,15.509335798557338,53.87217188967672,6.8350795273140355,79.24372813902424,Wheat
68,40,86,30.607150044603912,44.77427383697467,7.671891074821621,103.31056498531439,Cotton
78,54,76,30.307157874426416,49.048537729334114,6.315054651107033,91.99326013848788,Cotton
105,66,46,22.904550272874225,64.3987928869492,6.0308598174691,137.5309948409592,Maize
78,34,62,31.812773657753795,52.50784799427029,6.616050703603875,83.17217547275285,Cotton
51,33,89,22.737156198619065,56.1726125448625,6.297366829897562,82.99972652357903,Cotton
94,55,95,28.95562170252026,84.7035370032136,6.00919223302443,196.7690949484135,Banana
48,41,42,19.524627696750557,31.3540786035625,6.056429216327332,86.08361708155502,Pulses
50,37,36,26.50205497810436,30.68392971141666,7.2410533670492825,86.46885750726204,Pulses
84,33,62,34.71195554164714,48.62225775636699,6.134446469909196,87.65339817766301,Cotton
82,51,45,25.042557501561106,56.19245785852313,6.622474295091446,137.53904293800048,Maize
106,70,42,32.42859718158948,76.4398779265353,5.798715187124615,195.7642471730269,Rice
85,78,73,28.88885521166693,72.7786645888091,5.9687787382810225,299.8189276283307,Rice
77,68,54,24.7221465094627,43.59157521221066,6.320277735665046,51.180702721440106,Wheat
70,63,56,20.136785259896786,65.82289931084144,6.159034607358071,89.44968985314446,Maize
74,37,74,24.68541118782545,47.42666716854692,7.7037283490282995,107.55292447759328,Cotton
33,56,41,23.529744542685073,36.81683710156136,7.088811515242927,81.00994926798268,Pulses
30,42,36,19.125603964687755,30.38953540758428,6.537202769841714,55.546601064750014,Pulses
119,51,64,30.88000897794813,72.02294189771632,6.83468156789376,234.13466637474485,Sugarcane
81,66,48,25.820735464232357,82.13615669204867,6.156946739211352,236.73099979470277,Rice
42,52,48,16.76899792342762,31.227458596269578,6.46649205301793,48.19533630258544,Pulses
93,69,69,24.9005659973274,64.90455761662146,6.965595640254784,141.47810840074027,Maize
41,55,53,18.837345375720627,33.536347155595855,6.817087314983677,73.19586412196384,Pulses
101,52,77,20.314699922509,77.91515407444633,6.390140641201621,228.04779123657573,Rice
110,65,41,23.650317798774235,62.49420084627016,7.225839628639639,158.66574053941713,Sugarcane
50,46,45,26.72079854585551,30.78567364453581,6.462451655802313,74.39784220519985,Pulses
56,35,72,24.85264701398558,55.95580612012499,7.94795619017449,80.8824642269276,Cotton
81,50,62,31.62898781295005,51.04739643218254,7.567185314834661,101.84982061731449,Cotton
64,46,86,32.03658353869648,49.503783200842875,6.616252815207705,90.42160724667839,Cotton
70,44,69,23.605365948960657,53.11239760889978,6.9132018484116315,97.21228991645155,Cotton
86,40,81,33.254272194595224,49.759220900830755,6.449962831147625,62.47252174449278,Cotton
67,63,68,29.895821923187782,50.67400746830343,6.288976996248032,89.46064602755783,Groundnut
38,56,37,19.62354076394913,49.76495464791819,6.907717178167941,90.66466893655979,Pulses
90,47,53,26.57700620847228,60.99887871433858,6.91433391287964,210.8408870880069,Sugarcane
54,51,44,24.090271209146483,43.91005180393107,6.962569587377632,59.2701086897182,Groundnut
94,57,45,22.534391898740665,54.626396018096976,6.562907601241023,127.98696105075854,Maize
61,67,52,20.70354819151231,58.13755950794271,7.28863970131048,73.31878223658282,Wheat
112,54,40,30.636163553901135,74.7010501135857,7.177280299555862,151.17522595979847,Sugarcane
68,42,67,22.24222139889418,56.02482732717344,6.089221211188185,63.707602705948474,Groundnut
85,79,87,33.11151594524849,82.36886943867354,6.1089421845093845,189.4704353571497,Banana
107,60,47,23.11573282587037,89.2505741317311,6.457324848527204,176.57481318971588,Rice
83,49,65,23.866620397743233,64.06215397221894,7.434716731958423,220.52816039710262,Sugarcane
88,75,81,32.87045818080915,73.80453392832827,6.99558880029584,156.69940560148194,Banana
112,64,90,27.683345861713086,78.77710056336012,5.90619294452112,140.87021125822878,Banana
108,42,59,22.30616042875934,83.69143167422739,6.814283026547009,156.34493036600378,Sugarcane
50,47,64,20.319203417745435,51.879165418606846,6.873631803186272,74.60502494333645,Groundnut
39,37,39,25.76215751538119,40.33211126070399,6.01145849193866,44.69947336648096,Pulses
65,65,59,27.84775831270235,52.98979828211818,6.581515834321879,104.08251010270467,Groundnut
84,47,51,21.24375955491976,41.31656093100191,6.967455727591037,118.88847539176874,Wheat
46,42,30,28.409650114589432,32.3253630253253,6.682041247388346,65.72056694872455,Pulses
51,50,32,28.365435279168782,45.5541322030559,6.979286273399683,47.73801063109804,Pulses
70,64,44,29.14046212465261,55.27568204896548,6.08837362134308,122.96644808228035,Maize
68,42,55,26.077777123868977,47.48872314698029,6.747442525320559,98.48633987271637,Groundnut
71,61,58,21.36365810166642,54.977625593318685,6.373474899347271,82.52522007985522,Wheat
71,44,68,25.908905140697712,58.31749134641898,6.782995476570533,109.27598816544867,Cotton
108,58,45,31.725168819521624,80.83749794914203,6.0037258130269215,190.83087738741204,Rice
117,44,57,33.937563190207584,66.86822700604037,6.798279439242993,156.65083954665818,Sugarcane
81,62,54,18.57568543292649,69.331153868553,6.676113442556959,130.33404047095627,Maize
108,55,95,32.784261020861464,70.25202202227541,5.947309722006261,249.48612587644052,Banana
98,71,47,28.77875229577188,74.85729301062533,5.666259428301396,238.91560796145336,Rice
40,56,42,25.782046056765964,41.9624882639892,6.93519103045757,70.21377111888637,Groundnut
116,44,52,28.15212380576545,71.73672840880023,6.395138025961516,268.4454378971104,Rice
42,56,66,24.412760698718863,56.725100187428055,6.808555412804261,107.57975368294682,Groundnut
96,55,66,28.285391307808407,67.25559822605001,6.422599211017911,104.32287490483351,Maize
103,48,47,25.667136506486504,89.8814427609865,5.548511870026287,254.500036785139,Rice
86,37,69,28.97647523628606,54.15108833957515,6.858685474599311,65.4817042385326,Cotton
34,47,56,24.980838557520265,40.6262087377859,6.082009607966332,97.16479605955232,Pulses
90,50,57,28.429970985970023,68.65938148980166,6.766837426525683,147.10601901614342,Maize
114,65,103,28.29043533144178,87.48877570321488,6.587586250408441,152.4418109879656,Banana
118,70,54,29.095692178610506,73.37962738444357,6.357773595969114,289.6447672524816,Rice
92,42,54,24.72350949297396,81.74877359791049,6.838804326975352,238.73021057555098,Sugarcane
101,53,94,27.593044958991623,71.22983342405819,5.731301156813982,148.53781264442125,Banana
57,44,52,27.642435154076484,46.39496802453128,6.951604068918548,88.73880753552396,Groundnut
86,68,53,26.16116701753088,74.6598410509188,5.886632192213706,229.1844576065089,Rice
67,55,67,23.78499779131392,58.56107839615521,6.349750369218668,112.96995806036216,Cotton
59,41,51,21.985089528386613,50.0868465981654,6.669258542989566,103.89326182762888,Groundnut
70,41,50,21.960849605389853,58.59703956579703,6.53221961300418,143.6195964517625,Maize
81,69,49,28.892180980272496,64.01384856605436,6.285013942246878,221.6111035589251,Sugarcane
98,56,61,16.64010527977486,58.816624693560215,6.867124875547137,106.3914630669473,Wheat
58,66,68,20.695611834864145,51.68675272162244,6.60753379127805,53.729115627954044,Groundnut
49,64,46,23.33819568552601,51.154794806622235,6.345957490060112,74.98455676866837,Groundnut
110,67,93,27.583916025362683,76.10143274958698,6.591301984735616,191.65448674034923,Banana
65,44,64,25.67149929417195,41.89631292661285,7.118879823005795,66.76755398560682,Cotton
69,49,66,23.16705190347079,51.688723792429414,6.272231942019064,101.93056631636881,Groundnut
76,59,85,32.426998163434185,45.277197711139266,7.659109914991069,102.07171892345778,Cotton
99,61,44,24.39764066454453,64.99857238385083,6.484215642384674,121.64968094804806,Maize
113,65,57,20.898682638213213,83.40819553202238,5.740985589546295,197.28768645396076,Rice
108,69,43,29.729031839559184,75.29587636497952,7.0019589145039145,173.67722614039033,Sugarcane
64,60,66,22.918518627551308,45.74207933376221,7.155504182545234,80.8129136431855,Wheat
86,44,65,31.458484966384113,51.97756076976732,6.755925440438613,114.93483297797934,Cotton
43,50,58,22.317249563146483,45.45143338836829,6.220323577362554,82.47511776563265,Groundnut
82,65,49,31.932656899181588,78.96576983399291,5.82244483179838,263.60336560575786,Rice
78,51,63,18.482890301020564,51.3788122455844,6.6562324392455166,81.7094071850752,Maize
118,43,61,25.69912712627043,70.89680873679825,6.213847449628727,289.4529678696226,Rice
49,59,56,22.3002882987906,40.30751248088994,6.694672108479053,63.861570550657575,Groundnut
82,46,54,23.92981895289606,70.5520635514603,5.813023802955827,257.0071666744707,Rice
46,51,50,15.303471925576684,44.43510006451982,7.321024570576763,74.11169906128205,Pulses
110,58,68,26.57703702942392,74.68953051403713,6.744414513705706,241.58660464112714,Sugarcane
41,39,45,17.07586317311008,37.16109824464796,6.631852322850892,75.16400155966753,Pulses
44,44,45,27.039595441163108,42.20056626950628,7.471326691192502,79.07006068495194,Pulses
72,48,45,27.226343464308435,51.58532355366347,6.587836523425823,83.89010361940909,Maize
88,63,62,18.629808777870675,56.42277833891793,6.993222949483044,104.37577579230754,Maize
82,47,69,19.54491080265455,43.70231671129785,6.288145755139806,56.978302560182655,Wheat
106,75,46,26.718504823579316,86.77132282875763,6.479464449705512,251.66687682303595,Rice
54,50,33,27.449904687936538,35.42434666419952,6.708897058263242,78.79495894565994,Pulses
93,69,60,21.381535657127674,77.29110977642117,6.293175206684217,255.47353338483381,Rice
65,42,49,28.292530951236177,54.75368874667545,6.4118497923323226,94.10966734080533,Groundnut
83,43,55,32.94380936852352,70.99737684613282,6.400510643637476,254.4520221746678,Rice
89,49,64,21.94921364639861,56.189265338119895,7.053153869678815,64.72335916024855,Wheat
100,57,44,26.701259040361542,78.37792971041321,6.568015037199481,235.94805218597224,Sugarcane
89,61,45,20.260461138274184,76.1685646521137,6.810829677422738,204.27446433562886,Sugarcane
74,58,56,18.61620314013437,57.18931555941131,7.408182396319614,65.40474003284032,Wheat
81,48,51,23.418573632643213,59.02074784146048,6.840500437104664,62.6904013032013,Wheat
64,67,61,22.227658764169497,59.382832400997195,6.636112057202938,91.55105055521106,Groundnut
92,62,62,28.372867492102365,69.12962194462455,5.9507691725315155,86.76110611882619,Maize
89,41,78,30.136814905053132,46.11328145184915,6.476771384306936,89.28871257163593,Cotton
82,73,62,32.59676053426086,88.83261839000045,6.306328974847359,203.2126403919415,Rice
109,68,69,30.247967760274953,74.22733287630226,5.539729153364691,172.08003422402336,Rice
115,56,102,25.73799604159342,84.20553902697824,6.5116450528518195,153.47682023407847,Banana
43,46,54,23.55292656805524,43.28716751404873,6.473458352419769,93.806806274102,Groundnut
91,68,63,31.876411284505764,78.8200953297888,6.020166184024292,297.9633167371336,Rice
54,43,49,25.27769286309743,35.35180356655705,6.229046318453473,86.10407335742401,Pulses
50,51,58,27.58847923520547,58.30340719588047,6.933273500457737,85.78002250775717,Groundnut
65,49,67,27.927898042561033,58.9064630420058,6.889460413617397,95.10700726626024,Groundnut
44,61,68,29.83218564796211,44.464598605878756,6.066445838892628,66.25529667860317,Groundnut
58,59,61,26.188063073304235,57.99005520263093,6.330348011907162,100.99907212995251,Groundnut
100,68,68,27.56067774685192,61.491555583265125,6.588734701851346,239.67781168692343,Sugarcane
81,62,44,21.6283847086808,50.89840110484271,6.468028697692371,138.43974433757262,Maize
40,57,37,21.36009154353602,36.27251136211699,7.258987189084857,86.65692456151233,Pulses
80,38,75,30.124658746953415,41.31335132865748,6.200733609380334,79.86841433551389,Cotton
56,44,45,23.391429592187485,40.67576310869038,6.157415684425733,56.90671794992206,Groundnut
104,53,114,27.073511950470895,74.71123719621056,5.868893656579089,228.30874306025393,Banana
89,52,66,20.145259152192104,58.185284648466435,6.382113107239502,93.16690234130408,Wheat
111,77,64,22.316151617633977,71.13869913874626,5.982316104386322,178.369400523856,Rice
90,45,58,26.189295125885526,83.16869428362921,6.576627310094652,159.31092806004608,Sugarcane
114,62,93,26.99842557714893,86.72686391571675,6.80892695529492,126.40389551239518,Banana
94,57,53,25.17549449697594,78.54442278233763,7.323676732560128,168.62105624717287,Sugarcane
105,42,64,24.663270507722565,82.49940076714688,6.384917762604393,179.2253283888416,Rice
88,79,50,21.45603992232405,72.41138033910231,6.083893713726595,296.8604105075209,Rice
43,42,51,21.661992761370403,38.71682207304024,6.750011038973823,81.8455274893333,Pulses
61,53,47,20.29281384768146,48.79528390056885,6.510991849979918,86.42193429578577,Groundnut
69,52,49,19.845377502140565,53.73819957366426,7.160316277103721,101.6479129140651,Wheat
75,47,55,23.486653117871796,45.20046746289938,6.292658708509241,71.98148754083734,Wheat
55,57,37,26.675433956918017,47.02492247011752,6.407935672365492,75.60767334711016,Pulses
68,51,48,21.42997551195439,53.35395523412943,6.647964304905409,98.61490666544103,Groundnut
97,46,42,24.562370020973866,57.61513229486526,7.151492934623718,82.72064596060443,Wheat
46,53,47,23.16083702797051,44.76379153076982,7.1859885765101446,70.78571474012108,Pulses
110,66,100,23.67108766560626,88.09886366388423,6.760494418994977,121.31593261021482,Banana
96,63,66,19.69843820239847,45.82903295290815,6.716325983095757,78.3284905013514,Wheat
94,57,69,32.765398944526126,83.98096461626189,6.266454339816444,203.13048019661937,Sugarcane
71,57,45,16.25458089540982,56.757933493974264,6.170805003908047,85.93018522705466,Wheat
48,34,33,24.566440800708563,33.272449857115646,6.425797150972279,86.90544341050746,Pulses
72,31,89,26.410450418083116,49.26522132200432,6.600515524177068,74.17761637146273,Cotton
88,35,88,25.667635450819787,54.00311979291449,7.931567500873121,64.44287793683483,Cotton
112,50,58,33.04674745466615,64.4797582387879,6.462113993984496,204.38607733261847,Sugarcane
46,44,52,24.073232465539036,50.68489445307786,6.965462075044205,67.84170419860438,Groundnut
50,50,48,26.56704406800708,38.295578063606165,6.319468377332836,86.73535934868355,Pulses
92,42,63,28.131917571925456,54.103903690084664,6.798807016106417,92.26216187832325,Maize
34,51,46,23.547916114235978,42.84443351620892,6.1561189063121375,42.39311088917992,Pulses
115,50,82,23.350910450798104,86.69097799829632,5.84294088797346,226.01418402132242,Banana
79,34,69,24.81807453801539,58.00348041798705,6.177570551388268,68.66437807821147,Cotton
89,59,104,34.87667857649059,82.46187470655562,6.668810110402343,190.57285819716776,Banana
95,72,71,24.180982886792705,79.33211823887885,6.0589796184501985,282.8489015451497,Rice
111,45,75,25.304270438037427,72.05571157114593,6.043113886715321,195.27469468117255,Rice
76,64,43,19.311634931348017,41.04720748388815,7.488807104858217,85.53272682926232,Wheat
82,45,69,33.05530998958474,79.31380335665506,7.051360026194181,163.9464654599035,Sugarcane
69,56,47,25.724190639654964,57.85498009040703,6.276989781784885,64.52868198435503,Groundnut
112,48,53,25.29697112766579,87.1571197162935,5.5273195116417435,150.48718923922632,Rice
49,53,52,25.187619458015078,51.064737422792454,6.332008011317189,64.62419972166859,Groundnut
84,63,58,25.612767113965013,52.073605807420584,6.423528514566815,120.42649015387101,Maize
107,62,55,21.5199300394891,61.39042293266067,6.9797516919779365,95.22452279740801,Maize
53,43,37,27.391231044450347,31.792825364726784,6.450630281145949,43.46417677905886,Pulses
82,82,94,28.435591735567993,70.12141245627625,6.569024224066094,145.63505000836534,Banana
39,54,49,26.565664469084723,32.132261726224215,6.344758493698043,40.50786529703857,Pulses
84,43,51,22.198996363846994,53.02766342312029,6.216546838304511,91.64579572957959,Wheat
95,47,66,28.534447038879396,73.9720278525539,6.178610138974111,153.44359696465222,Sugarcane
91,56,65,15.818189045647381,42.54831037603107,7.33887566458443,103.8390231135246,Wheat
104,64,63,27.317044833032224,74.72919152124712,6.122800138477309,167.3121358636977,Rice
98,62,44,32.15283642907417,77.47589780081825,6.201245909484688,179.63203206105857,Rice
33,55,45,16.686760098502997,49.85309494505432,6.034231095022271,72.99301356926513,Pulses
118,56,75,21.521126021455512,77.51555661798618,6.017943394438115,218.25367753692706,Sugarcane
101,62,64,32.43621485165056,85.6305546648774,6.171419150167677,216.77239220967505,Rice
36,31,54,24.728855694944222,45.96033670501153,6.827950391593338,50.31198606963548,Pulses
100,49,58,28.934898012298838,54.16277292089948,6.248499330095723,110.80584111761986,Maize
42,57,33,27.348314669286538,37.533502949914684,6.00673987024338,80.89499920645116,Pulses
55,55,50,26.92278069125325,38.794468058348485,7.122153847975422,90.39623683118064,Pulses
40,54,34,26.67718153589824,39.89129740419294,6.062494500644943,49.313285667951,Pulses
62,30,71,32.71444864453443,41.28603061782569,7.774731031205935,67.52792334408362,Cotton
46,51,54,22.536626888620827,39.8246913766377,6.8617564912520965,57.22339636714935,Pulses
45,53,57,23.347434669573254,56.53001333961456,6.72772109632671,73.61662051667732,Groundnut
75,42,78,24.00933430219689,58.31584313093974,6.378959240191034,62.90539358503615,Cotton
41,34,40,28.849111295303242,42.7457129362888,7.42775782044999,45.542250356553794,Pulses
56,58,51,27.8869285063983,58.101782210397005,6.582980202296515,74.59577362751642,Groundnut
81,49,73,21.170809370081056,76.89229585462272,5.799236697487017,251.33083917257133,Rice
67,59,72,28.398748013433657,57.55638345140143,7.621982546110479,64.55122714769524,Cotton
86,40,83,34.0301559870675,50.354261609708345,6.045277646857494,61.73089381034028,Cotton
85,50,89,25.03565880303016,46.68937201772435,7.568921426395137,66.97135043515685,Cotton
100,50,60,18.6146768523469,52.34685412807379,6.943065864086588,111.5926768530708,Maize
52,38,52,25.235199800907004,36.375968160881385,7.087906804741536,55.13512305443212,Pulses
56,57,67,25.71629963194421,52.747083157367854,7.071330215866805,95.75824556327157,Cotton
82,46,59,29.433903779357724,51.72818319520278,6.9266691993583684,101.78666328053143,Maize
52,37,42,27.62054302873598,33.995027950659,7.0818619124892885,66.74749906168037,Pulses
108,41,61,32.837594382423795,72.90043858544075,6.357158441208118,169.31839127330227,Sugarcane
60,69,52,28.081683109125393,47.379404190710744,6.985659847558239,72.08934442176727,Groundnut
85,43,42,29.538201679521833,69.52419211592866,6.648647375760382,132.82244559454475,Maize
102,49,69,32.89669482455745,79.72190606390046,6.119862262830103,230.59750428495715,Rice
87,52,42,33.83014430734666,84.65031939865428,5.996842641371492,264.9883667791353,Rice
38,59,54,15.403445828652856,42.9004928321948,7.208306457122272,96.77713321079005,Pulses
73,46,88,22.108338006655067,51.64912260939144,7.83095720573943,60.58171010006247,Cotton
64,65,41,18.469893186486107,52.55072979890752,6.0790531418811256,102.714413240118,Wheat
83,58,66,27.559379565270177,77.54044501133103,5.8074759352055825,274.62527182021444,Rice
108,70,74,33.262462627902245,88.41723130363087,5.909238397047462,192.5168789258168,Rice
77,49,82,30.44502118120123,40.71402857714327,7.201289402140436,98.75641024568066,Cotton
87,67,44,28.700511921419267,57.637949752850616,6.656697690043007,125.60838991435548,Maize
117,72,90,27.94510221368801,86.93020540769214,6.932290113903203,122.67626233384142,Banana
52,64,49,25.27729433242667,58.86044231713518,6.016969434535948,76.26436391705815,Groundnut
78,54,79,31.16219940560928,41.62457256442617,6.902077058962631,100.57409737144229,Cotton
113,48,56,21.71275651981939,84.37957494353799,6.324087612170744,259.32092985290814,Rice
102,57,76,33.377341814266735,85.05525682271904,6.133262411118494,289.1514238779206,Rice
55,43,56,17.652967124025118,32.64367860676193,6.461487019084549,62.769809986816824,Pulses
67,52,71,27.877199029603105,59.993198422565456,7.5531649220897386,118.13717931919757,Cotton
106,66,111,34.644693501659596,74.54496182367909,5.7892467485700125,207.9691323457243,Banana
43,55,51,22.081083789970336,50.89577045998379,6.842044938316086,94.97021115090456,Groundnut
84,75,100,27.89065437336433,70.22092720113297,6.213339332174701,163.68663601257703,Banana
68,34,64,26.331702322559327,40.14545962957183,6.504547258789921,98.00087101134974,Cotton
72,43,77,30.05849034393922,55.11534801898584,6.643099416025424,89.38038393099372,Cotton
117,66,59,24.385127379813497,68.1712154625886,6.595078674826178,168.8592998495004,Sugarcane
73,38,77,25.56730713798718,45.387299397742794,6.905655609402851,106.31856475405263,Cotton
70,43,58,25.454322931342645,55.60855070116556,6.681826246970053,82.75533592194901,Maize
97,63,90,30.05001669764717,71.95850899971155,6.996012003292447,218.33319501212938,Banana
92,64,63,23.458503233586214,74.55125322357371,6.277829979140204,294.3962494420322,Rice
58,34,36,18.87120692036881,48.55904509931264,7.009353540248098,88.16061127825421,Pulses
51,46,63,25.276123313583824,45.85993813823064,6.262429985057318,84.80148813901818,Groundnut
96,82,103,30.36750094671131,88.05033424841157,6.946887414651402,228.682979176301,Banana
83,56,57,27.051796490997035,84.08646655094869,6.528574138659698,224.02843402628352,Sugarcane
91,61,60,25.941652208189005,69.35906685468264,6.646349670999753,98.03692192152182,Maize
48,69,61,27.70963024485377,45.6040573427784,6.408042998818072,52.24193960831666,Groundnut
51,40,62,26.059862702650573,44.11541043908743,6.2574419951224325,99.00812137937362,Groundnut
59,57,69,23.393144993898073,51.24795995069596,7.698752550776915,61.172555038203505,Cotton
114,62,68,22.740557998861025,75.60825974827665,6.441028606790615,165.80998437135915,Sugarcane
95,84,97,25.414304499667576,84.81571125777397,6.686365110355719,142.93670150462978,Banana
106,48,74,22.150507283200746,67.63422110563418,6.096969629437459,159.1067326855771,Sugarcane
50,56,72,21.423224082976787,41.66489562737201,7.888367072371363,65.01940090034064,Cotton
63,51,40,29.58593513715295,57.99605435823288,6.440682767186602,106.52984367899029,Groundnut
116,60,86,29.549667888343148,80.7637788921733,6.410246564131368,208.744656173376,Banana
82,69,63,23.190699424276946,65.72885467563572,6.4578936435261225,217.8928769660376,Sugarcane
